path,relative_path,category,file_size,file_size_human,compressed_size,extension
overrides/config/ruins_config/desert/DesertBarrow.tml,config/ruins_config/desert/DesertBarrow.tml,config,12437,12.15 KB,824,.tml
overrides/config/ruins_config/desert/DesertPanthenon.tml,config/ruins_config/desert/DesertPanthenon.tml,config,28710,28.04 KB,1193,.tml
overrides/config/ruins_config/desert/DesertPanthenonRuined.tml,config/ruins_config/desert/DesertPanthenonRuined.tml,config,28563,27.89 KB,1566,.tml
overrides/config/ruins_config/desert/DesertSmallFort_Intact.tml,config/ruins_config/desert/DesertSmallFort_Intact.tml,config,2749,2.68 KB,673,.tml
overrides/config/ruins_config/desert/DesertSmallFort_Ruined.tml,config/ruins_config/desert/DesertSmallFort_Ruined.tml,config,2424,2.37 KB,626,.tml
overrides/config/ruins_config/desert/DiamondWell.tml,config/ruins_config/desert/DiamondWell.tml,config,6394,6.24 KB,840,.tml
overrides/config/ruins_config/desert/LargeSandstoneHouse.tml,config/ruins_config/desert/LargeSandstoneHouse.tml,config,1211,1.18 KB,443,.tml
overrides/config/ruins_config/desert/littlepyramid.tml,config/ruins_config/desert/littlepyramid.tml,config,5081,4.96 KB,561,.tml
overrides/config/ruins_config/desert/Monolith.tml,config/ruins_config/desert/Monolith.tml,config,8286,8.09 KB,803,.tml
overrides/config/ruins_config/desert/Obelisk.tml,config/ruins_config/desert/Obelisk.tml,config,1523,1.49 KB,503,.tml
overrides/config/ruins_config/desert/Pyramid.tml,config/ruins_config/desert/Pyramid.tml,config,77217,75.41 KB,3300,.tml
overrides/config/ruins_config/desert/RuinedDryFountain.tml,config/ruins_config/desert/RuinedDryFountain.tml,config,2689,2.63 KB,513,.tml
overrides/config/ruins_config/desert/SandCastle.tml,config/ruins_config/desert/SandCastle.tml,config,7958,7.77 KB,1024,.tml
overrides/config/ruins_config/desert/SandSpire.tml,config/ruins_config/desert/SandSpire.tml,config,14253,13.92 KB,855,.tml
overrides/config/ruins_config/desert/SandstoneBld1_Intact.tml,config/ruins_config/desert/SandstoneBld1_Intact.tml,config,4517,4.41 KB,801,.tml
overrides/config/ruins_config/desert/SandstoneBld1_Ruined.tml,config/ruins_config/desert/SandstoneBld1_Ruined.tml,config,5200,5.08 KB,788,.tml
overrides/config/ruins_config/desert/SandstoneBld2_Intact.tml,config/ruins_config/desert/SandstoneBld2_Intact.tml,config,2895,2.83 KB,692,.tml
overrides/config/ruins_config/desert/SandstoneBld2_Ruined.tml,config/ruins_config/desert/SandstoneBld2_Ruined.tml,config,2772,2.71 KB,672,.tml
overrides/config/ruins_config/desert/SandstoneBld3_Intact.tml,config/ruins_config/desert/SandstoneBld3_Intact.tml,config,2666,2.60 KB,647,.tml
overrides/config/ruins_config/desert/SandstoneBld3_Ruined.tml,config/ruins_config/desert/SandstoneBld3_Ruined.tml,config,2392,2.34 KB,615,.tml
overrides/config/ruins_config/desert/SandstoneBld4_Intact.tml,config/ruins_config/desert/SandstoneBld4_Intact.tml,config,4210,4.11 KB,852,.tml
overrides/config/ruins_config/desert/SandstoneBld4_Ruined.tml,config/ruins_config/desert/SandstoneBld4_Ruined.tml,config,3521,3.44 KB,753,.tml
overrides/config/ruins_config/desert/SandstoneBld5_Intact.tml,config/ruins_config/desert/SandstoneBld5_Intact.tml,config,2021,1.97 KB,641,.tml
overrides/config/ruins_config/desert/SandstoneBld5_Ruined.tml,config/ruins_config/desert/SandstoneBld5_Ruined.tml,config,1925,1.88 KB,606,.tml
overrides/config/ruins_config/desert/SandstoneBld6_Intact.tml,config/ruins_config/desert/SandstoneBld6_Intact.tml,config,2634,2.57 KB,685,.tml
overrides/config/ruins_config/desert/SandstoneBld6_Ruined.tml,config/ruins_config/desert/SandstoneBld6_Ruined.tml,config,2518,2.46 KB,669,.tml
overrides/config/ruins_config/desert/SandstoneHouse.tml,config/ruins_config/desert/SandstoneHouse.tml,config,1098,1.07 KB,441,.tml
overrides/config/ruins_config/desert/SandstoneHouse1_Intact.tml,config/ruins_config/desert/SandstoneHouse1_Intact.tml,config,3739,3.65 KB,944,.tml
overrides/config/ruins_config/desert/SandstoneHouse1_Ruined.tml,config/ruins_config/desert/SandstoneHouse1_Ruined.tml,config,2927,2.86 KB,706,.tml
overrides/config/ruins_config/desert/SandstoneHouse2_Intact.tml,config/ruins_config/desert/SandstoneHouse2_Intact.tml,config,3007,2.94 KB,794,.tml
overrides/config/ruins_config/desert/SandstoneHouse2_Ruined.tml,config/ruins_config/desert/SandstoneHouse2_Ruined.tml,config,2437,2.38 KB,652,.tml
overrides/config/ruins_config/desert/SandstoneHouse3_Intact.tml,config/ruins_config/desert/SandstoneHouse3_Intact.tml,config,2147,2.10 KB,679,.tml
overrides/config/ruins_config/desert/SandstoneHouse3_Ruined.tml,config/ruins_config/desert/SandstoneHouse3_Ruined.tml,config,1852,1.81 KB,617,.tml
overrides/config/ruins_config/desert/SandstonePool_Intact.tml,config/ruins_config/desert/SandstonePool_Intact.tml,config,2420,2.36 KB,614,.tml
overrides/config/ruins_config/desert/SandstonePool_Ruined.tml,config/ruins_config/desert/SandstonePool_Ruined.tml,config,2169,2.12 KB,584,.tml
overrides/config/ruins_config/desert/SandstoneRuin.tml,config/ruins_config/desert/SandstoneRuin.tml,config,1365,1.33 KB,511,.tml
overrides/config/ruins_config/desert/SandstoneStructure1_Intact.tml,config/ruins_config/desert/SandstoneStructure1_Intact.tml,config,2938,2.87 KB,698,.tml
overrides/config/ruins_config/desert/SandstoneStructure1_Ruined.tml,config/ruins_config/desert/SandstoneStructure1_Ruined.tml,config,2998,2.93 KB,689,.tml
overrides/config/ruins_config/desert/SandstoneStructure2_Intact.tml,config/ruins_config/desert/SandstoneStructure2_Intact.tml,config,1941,1.90 KB,694,.tml
overrides/config/ruins_config/desert/SandstoneStructure2_Ruined.tml,config/ruins_config/desert/SandstoneStructure2_Ruined.tml,config,1580,1.54 KB,633,.tml
overrides/config/ruins_config/desert/SandstoneVanillaL-Modified.tml,config/ruins_config/desert/SandstoneVanillaL-Modified.tml,config,3091,3.02 KB,718,.tml
overrides/config/ruins_config/desert/SandstoneVanillaS-Modified.tml,config/ruins_config/desert/SandstoneVanillaS-Modified.tml,config,2760,2.70 KB,674,.tml
overrides/config/ruins_config/desert/SandTrap.tml,config/ruins_config/desert/SandTrap.tml,config,4041,3.95 KB,608,.tml
overrides/config/ruins_config/desert/Ziggurat.tml,config/ruins_config/desert/Ziggurat.tml,config,5491,5.36 KB,726,.tml
overrides/config/ruins_config/forest/SpiralTree.tml,config/ruins_config/forest/SpiralTree.tml,config,22024,21.51 KB,2234,.tml
overrides/config/ruins_config/forest/TreeDungeon.tml,config/ruins_config/forest/TreeDungeon.tml,config,7025,6.86 KB,915,.tml
overrides/config/ruins_config/forest/TreeHouse.tml,config/ruins_config/forest/TreeHouse.tml,config,22013,21.50 KB,1955,.tml
overrides/config/ruins_config/generic/Altar.tml,config/ruins_config/generic/Altar.tml,config,12997,12.69 KB,1657,.tml
overrides/config/ruins_config/generic/AncientFountain.tml,config/ruins_config/generic/AncientFountain.tml,config,2254,2.20 KB,458,.tml
overrides/config/ruins_config/generic/Archway.tml,config/ruins_config/generic/Archway.tml,config,2846,2.78 KB,503,.tml
overrides/config/ruins_config/generic/ArrowTrapTomb.tml,config/ruins_config/generic/ArrowTrapTomb.tml,config,4562,4.46 KB,990,.tml
overrides/config/ruins_config/generic/BaloonHigh.tml,config/ruins_config/generic/BaloonHigh.tml,config,18405,17.97 KB,920,.tml
overrides/config/ruins_config/generic/BaloonLow.tml,config/ruins_config/generic/BaloonLow.tml,config,14594,14.25 KB,927,.tml
overrides/config/ruins_config/generic/BaloonVeryLow.tml,config/ruins_config/generic/BaloonVeryLow.tml,config,8194,8.00 KB,809,.tml
overrides/config/ruins_config/generic/Barn-intact.tml,config/ruins_config/generic/Barn-intact.tml,config,5487,5.36 KB,777,.tml
overrides/config/ruins_config/generic/Barn-ruined.tml,config/ruins_config/generic/Barn-ruined.tml,config,6891,6.73 KB,1330,.tml
overrides/config/ruins_config/generic/CaveSpiderBurrow.tml,config/ruins_config/generic/CaveSpiderBurrow.tml,config,1038,1.01 KB,465,.tml
overrides/config/ruins_config/generic/EmeraldOreOutcrop.tml,config/ruins_config/generic/EmeraldOreOutcrop.tml,config,861,861 B,450,.tml
overrides/config/ruins_config/generic/Floater.tml,config/ruins_config/generic/Floater.tml,config,30956,30.23 KB,1388,.tml
overrides/config/ruins_config/generic/Mausoleum.tml,config/ruins_config/generic/Mausoleum.tml,config,3750,3.66 KB,664,.tml
overrides/config/ruins_config/generic/Melonfield.tml,config/ruins_config/generic/Melonfield.tml,config,904,904 B,445,.tml
overrides/config/ruins_config/generic/MinersHut.tml,config/ruins_config/generic/MinersHut.tml,config,2432,2.38 KB,673,.tml
overrides/config/ruins_config/generic/MoaiHead.tml,config/ruins_config/generic/MoaiHead.tml,config,2821,2.75 KB,501,.tml
overrides/config/ruins_config/generic/OreSpire.tml,config/ruins_config/generic/OreSpire.tml,config,17152,16.75 KB,858,.tml
overrides/config/ruins_config/generic/Outcrop.tml,config/ruins_config/generic/Outcrop.tml,config,1636,1.60 KB,483,.tml
overrides/config/ruins_config/generic/PirateShip.tml,config/ruins_config/generic/PirateShip.tml,config,71400,69.73 KB,1258,.tml
overrides/config/ruins_config/generic/Piston-CreeperRoom.tml,config/ruins_config/generic/Piston-CreeperRoom.tml,config,7807,7.62 KB,1116,.tml
overrides/config/ruins_config/generic/Piston-LavaTrap.tml,config/ruins_config/generic/Piston-LavaTrap.tml,config,3928,3.84 KB,774,.tml
overrides/config/ruins_config/generic/PumpkinField.tml,config/ruins_config/generic/PumpkinField.tml,config,900,900 B,444,.tml
overrides/config/ruins_config/generic/RuinedSmallFountainDiagonal.tml,config/ruins_config/generic/RuinedSmallFountainDiagonal.tml,config,2512,2.45 KB,675,.tml
overrides/config/ruins_config/generic/SkeletonHeadStatue.tml,config/ruins_config/generic/SkeletonHeadStatue.tml,config,819,819 B,425,.tml
overrides/config/ruins_config/generic/SmallWell.tml,config/ruins_config/generic/SmallWell.tml,config,2194,2.14 KB,930,.tml
overrides/config/ruins_config/generic/StoneGrill.tml,config/ruins_config/generic/StoneGrill.tml,config,914,914 B,459,.tml
overrides/config/ruins_config/generic/StonePillar.tml,config/ruins_config/generic/StonePillar.tml,config,1081,1.06 KB,464,.tml
overrides/config/ruins_config/generic/TinyFarmField.tml,config/ruins_config/generic/TinyFarmField.tml,config,1024,1.00 KB,420,.tml
overrides/config/ruins_config/generic/VolcanicVent.tml,config/ruins_config/generic/VolcanicVent.tml,config,4301,4.20 KB,570,.tml
overrides/config/ruins_config/generic/ZombieHut.tml,config/ruins_config/generic/ZombieHut.tml,config,1239,1.21 KB,545,.tml
overrides/config/ruins_config/glorious eternal credits.txt,config/ruins_config/glorious eternal credits.txt,config,987,987 B,577,.txt
overrides/config/ruins_config/hell/DoomHouse.tml,config/ruins_config/hell/DoomHouse.tml,config,2506,2.45 KB,534,.tml
overrides/config/ruins_config/hell/DoomTower.tml,config/ruins_config/hell/DoomTower.tml,config,3229,3.15 KB,535,.tml
overrides/config/ruins_config/hell/LargeNetherHouse.tml,config/ruins_config/hell/LargeNetherHouse.tml,config,1148,1.12 KB,364,.tml
overrides/config/ruins_config/hell/NetherShrine.tml,config/ruins_config/hell/NetherShrine.tml,config,1244,1.21 KB,470,.tml
overrides/config/ruins_config/hell/Tower-nether.tml,config/ruins_config/hell/Tower-nether.tml,config,31298,30.56 KB,674,.tml
overrides/config/ruins_config/jungle/JungleThroneWood.tml,config/ruins_config/jungle/JungleThroneWood.tml,config,1105,1.08 KB,490,.tml
overrides/config/ruins_config/jungle/JungleTreePlatform.tml,config/ruins_config/jungle/JungleTreePlatform.tml,config,6673,6.52 KB,877,.tml
overrides/config/ruins_config/jungle/JungleTreePlatform_edit.tml,config/ruins_config/jungle/JungleTreePlatform_edit.tml,config,6674,6.52 KB,876,.tml
overrides/config/ruins_config/jungle/PyramidStone.tml,config/ruins_config/jungle/PyramidStone.tml,config,13355,13.04 KB,1502,.tml
overrides/config/ruins_config/ocean/shipwreck.tml,config/ruins_config/ocean/shipwreck.tml,config,6745,6.59 KB,818,.tml
overrides/config/ruins_config/ocean/SunkenShip-v2.tml,config/ruins_config/ocean/SunkenShip-v2.tml,config,17136,16.73 KB,893,.tml
overrides/config/ruins_config/ocean/SunkenShip-v3.tml,config/ruins_config/ocean/SunkenShip-v3.tml,config,10539,10.29 KB,828,.tml
overrides/config/ruins_config/plains/Barrow.tml,config/ruins_config/plains/Barrow.tml,config,13588,13.27 KB,1245,.tml
overrides/config/ruins_config/plains/Beacon.tml,config/ruins_config/plains/Beacon.tml,config,5584,5.45 KB,1001,.tml
overrides/config/ruins_config/plains/BlockHenge.tml,config/ruins_config/plains/BlockHenge.tml,config,5021,4.90 KB,982,.tml
overrides/config/ruins_config/plains/CastleModified.tml,config/ruins_config/plains/CastleModified.tml,config,40108,39.17 KB,3374,.tml
overrides/config/ruins_config/plains/CastleModifiedRuined.tml,config/ruins_config/plains/CastleModifiedRuined.tml,config,31381,30.65 KB,3252,.tml
overrides/config/ruins_config/plains/GateUnderGlass.tml,config/ruins_config/plains/GateUnderGlass.tml,config,24514,23.94 KB,1680,.tml
overrides/config/ruins_config/plains/Gazebo.tml,config/ruins_config/plains/Gazebo.tml,config,10337,10.09 KB,1349,.tml
overrides/config/ruins_config/plains/Gnomeworks.tml,config/ruins_config/plains/Gnomeworks.tml,config,13508,13.19 KB,951,.tml
overrides/config/ruins_config/plains/GoldWell.tml,config/ruins_config/plains/GoldWell.tml,config,3340,3.26 KB,713,.tml
overrides/config/ruins_config/plains/GraveyardHaunted.tml,config/ruins_config/plains/GraveyardHaunted.tml,config,8783,8.58 KB,1586,.tml
overrides/config/ruins_config/plains/GuardHouse.tml,config/ruins_config/plains/GuardHouse.tml,config,3572,3.49 KB,990,.tml
overrides/config/ruins_config/plains/Guardian.tml,config/ruins_config/plains/Guardian.tml,config,42706,41.71 KB,3879,.tml
overrides/config/ruins_config/plains/GuardianFull.tml,config/ruins_config/plains/GuardianFull.tml,config,56776,55.45 KB,4941,.tml
overrides/config/ruins_config/plains/HutIntact.tml,config/ruins_config/plains/HutIntact.tml,config,3925,3.83 KB,1235,.tml
overrides/config/ruins_config/plains/HutRuined.tml,config/ruins_config/plains/HutRuined.tml,config,3358,3.28 KB,1109,.tml
overrides/config/ruins_config/plains/LargeStoneHouse.tml,config/ruins_config/plains/LargeStoneHouse.tml,config,2452,2.39 KB,909,.tml
overrides/config/ruins_config/plains/LargeStoneHouseWBasement.tml,config/ruins_config/plains/LargeStoneHouseWBasement.tml,config,2980,2.91 KB,952,.tml
overrides/config/ruins_config/plains/LargeStoneTwoStoryHouse.tml,config/ruins_config/plains/LargeStoneTwoStoryHouse.tml,config,2936,2.87 KB,936,.tml
overrides/config/ruins_config/plains/OldFoundation.tml,config/ruins_config/plains/OldFoundation.tml,config,2707,2.64 KB,878,.tml
overrides/config/ruins_config/plains/PillarBase.tml,config/ruins_config/plains/PillarBase.tml,config,2579,2.52 KB,970,.tml
overrides/config/ruins_config/plains/Piston-BunkerUnderground.tml,config/ruins_config/plains/Piston-BunkerUnderground.tml,config,15860,15.49 KB,1858,.tml
overrides/config/ruins_config/plains/PortalShrine.tml,config/ruins_config/plains/PortalShrine.tml,config,2243,2.19 KB,891,.tml
overrides/config/ruins_config/plains/RuinedTripleFountain.tml,config/ruins_config/plains/RuinedTripleFountain.tml,config,4423,4.32 KB,988,.tml
overrides/config/ruins_config/plains/ShortTower.tml,config/ruins_config/plains/ShortTower.tml,config,2434,2.38 KB,906,.tml
overrides/config/ruins_config/plains/SpearStatue.tml,config/ruins_config/plains/SpearStatue.tml,config,16810,16.42 KB,1129,.tml
overrides/config/ruins_config/plains/Sphere.tml,config/ruins_config/plains/Sphere.tml,config,57315,55.97 KB,2142,.tml
overrides/config/ruins_config/plains/StoneHenge.tml,config/ruins_config/plains/StoneHenge.tml,config,17767,17.35 KB,2024,.tml
overrides/config/ruins_config/plains/StoneHouse.tml,config/ruins_config/plains/StoneHouse.tml,config,2213,2.16 KB,878,.tml
overrides/config/ruins_config/plains/StoneHouseM.tml,config/ruins_config/plains/StoneHouseM.tml,config,6305,6.16 KB,1389,.tml
overrides/config/ruins_config/plains/StoneHouseMruined.tml,config/ruins_config/plains/StoneHouseMruined.tml,config,4034,3.94 KB,1183,.tml
overrides/config/ruins_config/plains/StoneHouse_Intact.tml,config/ruins_config/plains/StoneHouse_Intact.tml,config,3893,3.80 KB,960,.tml
overrides/config/ruins_config/plains/StoneHouse_Ruined.tml,config/ruins_config/plains/StoneHouse_Ruined.tml,config,4226,4.13 KB,1173,.tml
overrides/config/ruins_config/plains/TallTower.tml,config/ruins_config/plains/TallTower.tml,config,2948,2.88 KB,941,.tml
overrides/config/ruins_config/plains/Tower-edit.tml,config/ruins_config/plains/Tower-edit.tml,config,16679,16.29 KB,1331,.tml
overrides/config/ruins_config/plains/Tower-ruined-short.tml,config/ruins_config/plains/Tower-ruined-short.tml,config,12330,12.04 KB,1403,.tml
overrides/config/ruins_config/plains/TowerEasy.tml,config/ruins_config/plains/TowerEasy.tml,config,16537,16.15 KB,1434,.tml
overrides/config/ruins_config/plains/TowerMedium.tml,config/ruins_config/plains/TowerMedium.tml,config,16672,16.28 KB,1488,.tml
overrides/config/ruins_config/plains/VanillaVillageChurch-p.tml,config/ruins_config/plains/VanillaVillageChurch-p.tml,config,3258,3.18 KB,988,.tml
overrides/config/ruins_config/plains/VanillaVillageChurch-r.tml,config/ruins_config/plains/VanillaVillageChurch-r.tml,config,3538,3.46 KB,987,.tml
overrides/config/ruins_config/plains/VanillaVillageCobble-p.tml,config/ruins_config/plains/VanillaVillageCobble-p.tml,config,2205,2.15 KB,875,.tml
overrides/config/ruins_config/plains/VanillaVillageCobbleHouse-r.tml,config/ruins_config/plains/VanillaVillageCobbleHouse-r.tml,config,2248,2.20 KB,882,.tml
overrides/config/ruins_config/plains/VanillaVillageEmpty-p.tml,config/ruins_config/plains/VanillaVillageEmpty-p.tml,config,3676,3.59 KB,1055,.tml
overrides/config/ruins_config/plains/VanillaVillageEmptyHouse-r.tml,config/ruins_config/plains/VanillaVillageEmptyHouse-r.tml,config,3820,3.73 KB,1079,.tml
overrides/config/ruins_config/plains/VanillaVillageForge-p.tml,config/ruins_config/plains/VanillaVillageForge-p.tml,config,3295,3.22 KB,1036,.tml
overrides/config/ruins_config/plains/VanillaVillageForge-r.tml,config/ruins_config/plains/VanillaVillageForge-r.tml,config,3224,3.15 KB,1008,.tml
overrides/config/ruins_config/plains/VanillaVillageHut-p.tml,config/ruins_config/plains/VanillaVillageHut-p.tml,config,2243,2.19 KB,924,.tml
overrides/config/ruins_config/plains/VanillaVillageHut-r.tml,config/ruins_config/plains/VanillaVillageHut-r.tml,config,2164,2.11 KB,882,.tml
overrides/config/ruins_config/plains/VanillaVillageLadder-p.tml,config/ruins_config/plains/VanillaVillageLadder-p.tml,config,2105,2.06 KB,861,.tml
overrides/config/ruins_config/plains/VanillaVillageLibrary-p.tml,config/ruins_config/plains/VanillaVillageLibrary-p.tml,config,3472,3.39 KB,1014,.tml
overrides/config/ruins_config/plains/VanillaVillagePig-p.tml,config/ruins_config/plains/VanillaVillagePig-p.tml,config,3715,3.63 KB,1061,.tml
overrides/config/ruins_config/plains/VanillaVillageWell-p.tml,config/ruins_config/plains/VanillaVillageWell-p.tml,config,3176,3.10 KB,845,.tml
overrides/config/ruins_config/plains/WatchtowerIntact.tml,config/ruins_config/plains/WatchtowerIntact.tml,config,7014,6.85 KB,1472,.tml
overrides/config/ruins_config/plains/WatchtowerRuined.tml,config/ruins_config/plains/WatchtowerRuined.tml,config,5615,5.48 KB,1259,.tml
overrides/config/ruins_config/plains/WaterTrapRoom.tml,config/ruins_config/plains/WaterTrapRoom.tml,config,5485,5.36 KB,1537,.tml
overrides/config/ruins_config/plains/WoodHouse2_Intact.tml,config/ruins_config/plains/WoodHouse2_Intact.tml,config,3360,3.28 KB,1190,.tml
overrides/config/ruins_config/plains/WoodHouse2_Ruined.tml,config/ruins_config/plains/WoodHouse2_Ruined.tml,config,2945,2.88 KB,1038,.tml
overrides/config/ruins_config/plains/WoodHouse3_Intact.tml,config/ruins_config/plains/WoodHouse3_Intact.tml,config,4182,4.08 KB,1407,.tml
overrides/config/ruins_config/plains/WoodHouse3_Ruined.tml,config/ruins_config/plains/WoodHouse3_Ruined.tml,config,3700,3.61 KB,1245,.tml
overrides/config/ruins_config/plains/WoodHouse_Intact.tml,config/ruins_config/plains/WoodHouse_Intact.tml,config,3567,3.48 KB,1264,.tml
overrides/config/ruins_config/plains/WoodHouse_Ruined.tml,config/ruins_config/plains/WoodHouse_Ruined.tml,config,2915,2.85 KB,1066,.tml
overrides/config/ruins_config/river/BridgePilings-lg2.tml,config/ruins_config/river/BridgePilings-lg2.tml,config,3109,3.04 KB,369,.tml
overrides/config/ruins_config/river/BridgePilings-sm2.tml,config/ruins_config/river/BridgePilings-sm2.tml,config,1774,1.73 KB,345,.tml
overrides/config/ruins_config/river/BridgePilings-small.tml,config/ruins_config/river/BridgePilings-small.tml,config,1756,1.71 KB,332,.tml
overrides/config/ruins_config/river/BridgePilings-small_river.tml,config/ruins_config/river/BridgePilings-small_river.tml,config,1967,1.92 KB,448,.tml
overrides/config/ruins_config/river/BridgePilings2_river.tml,config/ruins_config/river/BridgePilings2_river.tml,config,3315,3.24 KB,470,.tml
overrides/config/ruins_config/rotation_mappings.txt,config/ruins_config/rotation_mappings.txt,config,5319,5.19 KB,2131,.txt
overrides/config/ruins_config/sky/ArchwayEnd.tml,config/ruins_config/sky/ArchwayEnd.tml,config,2614,2.55 KB,385,.tml
overrides/config/ruins_config/sky/EnderStatueHigh.tml,config/ruins_config/sky/EnderStatueHigh.tml,config,20839,20.35 KB,851,.tml
overrides/config/ruins_config/sky/EnderStatueLow.tml,config/ruins_config/sky/EnderStatueLow.tml,config,20837,20.35 KB,851,.tml
overrides/config/ruins_config/sky/EnderStatueMedHigh.tml,config/ruins_config/sky/EnderStatueMedHigh.tml,config,20841,20.35 KB,854,.tml
overrides/config/ruins_config/sky/EnderStatueMedLow.tml,config/ruins_config/sky/EnderStatueMedLow.tml,config,20840,20.35 KB,853,.tml
overrides/config/ruins_config/sky/MausoleumEnd.tml,config/ruins_config/sky/MausoleumEnd.tml,config,3507,3.42 KB,551,.tml
overrides/config/ruins_config/sky/MoaiHeadEnd.tml,config/ruins_config/sky/MoaiHeadEnd.tml,config,2566,2.51 KB,380,.tml
overrides/config/ruins_config/sky/OreSpireEnd.tml,config/ruins_config/sky/OreSpireEnd.tml,config,17375,16.97 KB,708,.tml
overrides/config/ruins_config/sky/OutcropEnd.tml,config/ruins_config/sky/OutcropEnd.tml,config,1404,1.37 KB,345,.tml
overrides/config/ruins_config/sky/StonePillarEnd.tml,config/ruins_config/sky/StonePillarEnd.tml,config,808,808 B,329,.tml
overrides/config/ruins_config/sky/VolcanicVentEnd.tml,config/ruins_config/sky/VolcanicVentEnd.tml,config,4061,3.97 KB,454,.tml
overrides/config/ruins_config/taiga_cold/FrozenBush.tml,config/ruins_config/taiga_cold/FrozenBush.tml,config,2097,2.05 KB,721,.tml
overrides/config/ruins_config/taiga_cold/FrozenTree.tml,config/ruins_config/taiga_cold/FrozenTree.tml,config,8886,8.68 KB,1027,.tml
overrides/config/ruins_config/taiga_cold/Igloo.tml,config/ruins_config/taiga_cold/Igloo.tml,config,5562,5.43 KB,843,.tml
overrides/config/ruins_config/taiga_cold/SnowCastle.tml,config/ruins_config/taiga_cold/SnowCastle.tml,config,32755,31.99 KB,1552,.tml
overrides/config/ruins_config/taiga_cold/SnowCastleIce.tml,config/ruins_config/taiga_cold/SnowCastleIce.tml,config,32793,32.02 KB,2039,.tml
overrides/config/ruins_config/taiga_cold/SnowCastleSpire.tml,config/ruins_config/taiga_cold/SnowCastleSpire.tml,config,32412,31.65 KB,1965,.tml
overrides/config/ruins_config/taiga_cold/SnowFarm.tml,config/ruins_config/taiga_cold/SnowFarm.tml,config,35128,34.30 KB,2203,.tml
overrides/config/ruins_config/taiga_cold/SnowHenge.tml,config/ruins_config/taiga_cold/SnowHenge.tml,config,2804,2.74 KB,648,.tml
overrides/config/ruins_config/taiga_cold/SnowHouse1.tml,config/ruins_config/taiga_cold/SnowHouse1.tml,config,1346,1.31 KB,560,.tml
overrides/config/ruins_config/taiga_cold/SnowHouse2.tml,config/ruins_config/taiga_cold/SnowHouse2.tml,config,1346,1.31 KB,550,.tml
overrides/config/ruins_config/taiga_cold/SnowHouse3.tml,config/ruins_config/taiga_cold/SnowHouse3.tml,config,1346,1.31 KB,536,.tml
overrides/config/rustic.cfg,config/rustic.cfg,config,8628,8.43 KB,1978,.cfg
overrides/config/sampler.ini,config/sampler.ini,config,2916,2.85 KB,1100,.ini
overrides/config/satyrn/wolfarmor.cfg,config/satyrn/wolfarmor.cfg,config,1583,1.55 KB,606,.cfg
overrides/config/scalinghealth/main.cfg,config/scalinghealth/main.cfg,config,35580,34.75 KB,9459,.cfg
overrides/config/sekcphysics.cfg,config/sekcphysics.cfg,config,418,418 B,275,.cfg
overrides/config/sereneseasons/biome_info.json,config/sereneseasons/biome_info.json,config,9074,8.86 KB,701,.json
overrides/config/sereneseasons/cropfertility.cfg,config/sereneseasons/cropfertility.cfg,config,14000,13.67 KB,1423,.cfg
overrides/config/sereneseasons/seasons.cfg,config/sereneseasons/seasons.cfg,config,1474,1.44 KB,574,.cfg
overrides/config/setbonus/1.12.2.009+.cfg,config/setbonus/1.12.2.009+.cfg,config,17360,16.95 KB,4080,.cfg
overrides/config/shetiphiancore.cfg,config/shetiphiancore.cfg,config,396,396 B,240,.cfg
overrides/config/shieldbreak.cfg,config/shieldbreak.cfg,config,3202,3.13 KB,918,.cfg
overrides/config/shieldbreak.cfg bakup,config/shieldbreak.cfg bakup,config,2832,2.77 KB,849,.cfg bakup
overrides/config/shouldersurfing.cfg,config/shouldersurfing.cfg,config,2682,2.62 KB,785,.cfg
overrides/config/simpledifficulty.cfg,config/simpledifficulty.cfg,config,21485,20.98 KB,3707,.cfg
overrides/config/simpledifficulty/armorTemperatures.json,config/simpledifficulty/armorTemperatures.json,config,1673,1.63 KB,219,.json
overrides/config/simpledifficulty/blockTemperatures.json,config/simpledifficulty/blockTemperatures.json,config,1729,1.69 KB,305,.json
overrides/config/simpledifficulty/consumableTemperature.json,config/simpledifficulty/consumableTemperature.json,config,482,482 B,162,.json
overrides/config/simpledifficulty/consumableThirst.json,config/simpledifficulty/consumableThirst.json,config,5926,5.79 KB,571,.json
overrides/config/simpledifficulty/dimensionTemperature.json,config/simpledifficulty/dimensionTemperature.json,config,39,39 B,36,.json
overrides/config/simpledifficulty/extraItems.json,config/simpledifficulty/extraItems.json,config,377,377 B,165,.json
overrides/config/simpledifficulty/fluidTemperatures.json,config/simpledifficulty/fluidTemperatures.json,config,2,2 B,4,.json
overrides/config/simpledifficulty/heldItemTemperatures.json,config/simpledifficulty/heldItemTemperatures.json,config,720,720 B,152,.json
overrides/config/simpledifficulty/materialTemperature.json,config/simpledifficulty/materialTemperature.json,config,113,113 B,104,.json
overrides/config/sit.cfg,config/sit.cfg,config,408,408 B,232,.cfg
overrides/config/snowrealmagic.cfg,config/snowrealmagic.cfg,config,1061,1.04 KB,485,.cfg
overrides/config/somanyenchantments.cfg,config/somanyenchantments.cfg,config,14731,14.39 KB,2441,.cfg
overrides/config/soundfilters.cfg,config/soundfilters.cfg,config,3720,3.63 KB,1364,.cfg
overrides/config/spartanfire.cfg,config/spartanfire.cfg,config,735,735 B,194,.cfg
